src/java/org/apache/lucene/index/FilterIndexReader#numDocs().mjava,1,0,1,0,0,0.0,1,0,1,0,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
contrib/snowball/src/java/net/sf/snowball/ext/LovinsStemmer#r_endings().mjava,0,1,2,0,1,0.25,4,2,0,1,1,1,13,13,13.0,0,0,0.0,13,13,13.0,0,0,0,0
src/java/org/apache/lucene/index/IndexReader#directory().mjava,1,19,0,0,0,0.0,1,0,1,0,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
"contrib/analyzers/src/java/org/apache/lucene/analysis/fr/FrenchStemmer#deleteFrom(String,String[]).mjava",0,0,6,2,0,0.0,4,3,7,3,1,1,9,9,9.0,0,0,0.0,9,9,9.0,0,0,0,0
src/java/org/apache/lucene/search/BooleanScorer2#initCountingSumScorer().mjava,1,3,2,0,0,0.0,1,0,1,0,1,1,2,2,2.0,0,0,0.0,2,2,2.0,0,0,0,0
src/java/org/apache/lucene/index/SegmentMergeQueue#SegmentMergeQueue(int).mjava,0,0,1,1,0,0.0,1,0,1,0,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
"src/java/org/apache/lucene/search/FieldCacheImpl#lookup(IndexReader,String,int,Locale).mjava",0,0,2,4,2,0.0,2,1,0,1,3,3,7,4,2.3333332538604736,1,1,0.3333333432674408,6,3,2.0,1,0,0,0
src/java/org/apache/lucene/index/IndexWriter#maybeMergeSegments().mjava,1,1,3,0,4,0.15789473056793213,7,4,0,3,4,3,13,13,3.25,0,0,0.0,13,13,3.25,0,2,1,0
contrib/wordnet/src/java/org/apache/lucene/wordnet/Syns2Index#main(String[]).mjava,1,0,41,1,16,0.19801980257034302,264,9,0,2,3,3,58,56,19.33333396911621,1,1,0.3333333432674408,57,56,19.0,0,1,3,0
src/java/org/apache/lucene/store/RAMDirectory#RAMDirectory(File).mjava,0,0,1,1,0,0.0,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
src/java/org/apache/lucene/search/DisjunctionMaxScorer#score().mjava,0,0,7,0,3,0.0,1,0,0,0,1,1,3,3,3.0,6,6,6.0,-3,-3,-3.0,0,0,0,0
src/java/org/apache/lucene/index/ParallelReader.ParallelTermEnum#ParallelTermEnum().mjava,1,0,3,0,0,0.0,2,1,1,1,1,1,3,3,3.0,0,0,0.0,3,3,3.0,0,0,0,0
"contrib/highlighter/src/java/org/apache/lucene/search/highlight/GradientFormatter#GradientFormatter(float,String,String,String,String).mjava",1,0,28,5,0,0.03921568766236305,25,6,1,2,2,1,25,25,12.5,0,0,0.0,25,25,12.5,1,0,0,0
src/java/org/apache/lucene/queryParser/QueryParserTokenManager#QueryParserTokenManager(CharStream).mjava,1,0,0,1,0,0.0,1,0,1,0,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
"src/java/org/apache/lucene/analysis/standard/StandardTokenizerTokenManager#jjCanMove_0(int,int,int,long,long).mjava",1,0,0,5,0,0.0,10,2,8,2,3,2,15,13,5.0,2,2,0.6666666865348816,13,13,4.333333492279053,0,0,0,0
"contrib/snowball/src/java/net/sf/snowball/SnowballProgram#out_range(int,int).mjava",0,0,1,2,1,0.0,4,2,2,1,1,1,7,7,7.0,0,0,0.0,7,7,7.0,0,0,0,0
"src/java/org/apache/lucene/search/BooleanScorer#score(HitCollector,int).mjava",0,0,3,2,2,0.09756097197532654,64,8,2,3,4,3,41,21,10.25,1,1,0.25,40,21,10.0,0,1,0,0
